loan_id,customer_id,branch_id,raw_loan_status,loan_purpose,local_currency,loan_amount_local,loan_amount_usd,interest_rate_pct,tenure_months,amount_repaid_local,outstanding_balance,raw_disbursement_date,raw_maturity_date
938,35,115,defaulted,Mortgage,USD,16192732.16,16192732.16,7.82,12,1961915.88,14230816.28,2023-01-04,06/18/2024
939,1610,101,PENDING REVIEW,SME Working Capital,NGN,16975229.63,10524.64,21.26,12,8310921.09,8664308.54,2024-02-04,05-May-2023
940,694,104, Active ,Agricultural Loan,NGN,13775074.43,8540.55,11.56,48,3439266.54,10335807.89,2021-06-15,01/16/2023
941,111,109,APPROVED,SME Working Capital,KES,4525410.13,34845.66,27.08,6,888837.83,3636572.3,09/09/2022,2024-03-30
942,1707,113,active,Mortgage,EUR,16695220.89,18030838.56,15.19,48,11822144.81,4873076.08,08/17/2020,2025-01-22
943,1586,113,PENDING REVIEW,Education Finance,EUR,7101352.2,7669460.38,7.74,48,965075.17,6136277.03,09/12/2021,05-Dec-2027
944,571,102,active,Asset Finance,NGN,1387780.27,860.42,13.16,24,1101884.41,285895.86,14/11/2020,01/11/2024
945,1332,104,RESTRUCTURED,Education Finance,NGN,15638480.25,9695.86,12.4,24,8955046.35,6683433.9,01/28/2020,2024-08-16
946,1045,110,written off,Personal Loan,ZAR,2918426.25,160513.44,5.45,48,1573057.78,1345368.47,24-Mar-2020,30-Jun-2024
947,591,114,WRITTEN OFF,Agricultural Loan,AED,5181705.81,1409423.98,11.32,48,1463406.0,3718299.81,07/30/2022,17-Feb-2027
948,1011,103,defaulted,Asset Finance,NGN,1562008.01,968.44,22.87,12,1053057.41,508950.6,18-Nov-2020,21/11/2024
949,1975,101,Fully Paid,Education Finance,NGN,7131245.02,4421.37,16.7,18,4158545.87,2972699.15,08/17/2021,03/25/2023
950,95,104,APPROVED,SME Working Capital,NGN,19836868.98,12298.86,25.5,48,6364377.76,13472491.22,14/10/2022,03/11/2025
951,432,109,pending review,Education Finance,KES,14789239.97,113877.15,12.2,12,13398669.26,1390570.71,22/07/2024,30-Mar-2025
952,1002,109,FULLY PAID,Mortgage,KES,1064085.72,8193.46,15.37,60,845904.94,218180.78,29/09/2024,27-Jun-2023
953,284,112,written off,Personal Loan,GBP,1050833.51,1334558.56,6.51,6,535869.67,514963.84,2024-02-26,20-May-2024
954,418,109,ACTIVE,Auto Loan,KES,11930799.43,91867.16,20.24,18,7189771.85,4741027.58,2022-11-09,2025-12-02
955,631,115,WRITTEN OFF,Trade Finance / Import,USD,1979122.6,1979122.6,11.66,36,1392832.34,586290.26,2022-10-29,20-Sep-2026
956,490,113,Fully Paid,SME Working Capital,EUR,2199254.7,2375195.08,6.31,60,183339.28,2015915.42,23-Jul-2023,03/01/2024
957,1615,108,FULLY PAID,Mortgage,KES,13287297.42,102312.19,17.69,36,5313736.33,7973561.09,10/03/2022,02-Aug-2025
958,1729,113,PENDING REVIEW,Personal Loan,EUR,12229642.81,13208014.23,22.6,6,10938734.08,1290908.73,07/26/2021,03/04/2024
959,1080,108,approved,Education Finance,KES,2185390.68,16827.51,24.4,6,1530935.77,654454.91,15/09/2024,11-Apr-2024
960,138,104,WRITTEN OFF,Auto Loan,NGN,4228418.79,2621.62,12.0,18,714886.01,3513532.78,07/03/2023,05/08/2024
961,639,105,pending review,Personal Loan,NGN,16340035.01,10130.82,13.16,12,4499785.59,11840249.42,30-Mar-2023,04/09/2027
962,1606,101,PENDING REVIEW,Mortgage,NGN,2380566.48,1475.95,15.67,6,4168.99,2376397.49,2020-01-24,05/05/2027
963,1810,107,DEFAULTED,Asset Finance,GHS,15743778.65,1039089.39,7.06,12,7512812.85,8230965.8,2024-02-23,26/02/2026
964,44,113,pending review,SME Working Capital,EUR,15442152.34,16677524.53,13.65,24,7968850.72,7473301.62,2023-01-27,27/07/2027
965,1303,113,DEFAULTED,Personal Loan,EUR,6899282.15,7451224.72,17.11,6,2654385.95,4244896.2,2022-05-14,04/29/2023
966,1885,102,Fully Paid,Auto Loan,NGN,2067772.69,1282.02,15.94,36,626470.65,1441302.04,14/01/2024,2025-09-20
967,1775,101,approved,SME Working Capital,NGN,382965.11,237.44,22.41,24,83494.13,299470.98,03/14/2021,05/04/2024
968,536,101,DEFAULTED,Education Finance,NGN,707521.41,438.66,14.54,18,306625.82,400895.59,2021-08-11,20-Jun-2024
969,1751,107,APPROVED,Auto Loan,GHS,17775946.44,1173212.47,21.51,12,6035713.06,11740233.38,26/08/2023,13-Jul-2025
970,850,102,FULLY PAID,Personal Loan,NGN,16542389.85,10256.28,9.94,60,12397420.6,4144969.25,17/04/2024,12-Jun-2025
971,540,115,WRITTEN OFF,Education Finance,USD,3904903.75,3904903.75,13.32,18,3604574.38,300329.37,01-Dec-2022,12/06/2027
972,145,105,WRITTEN OFF,Mortgage,NGN,17999996.99,11160.0,8.34,60,9613728.05,8386268.94,2024-02-24,2027-08-09
973,756,113,pending review,Trade Finance / Import,EUR,4186053.47,4520937.75,10.28,36,3171466.79,1014586.68,2020-08-07,2027-04-16
974,251,104,defaulted,Agricultural Loan,NGN,15492194.49,9605.16,22.73,48,15357328.31,134866.18,03/04/2020,13/01/2027
975,1010,110,written off,Agricultural Loan,ZAR,13719225.11,754557.38,17.18,18,13390392.51,328832.6,2024-02-28,14-Apr-2025
976,703,101,Fully Paid,Auto Loan,NGN,17646523.18,10940.84,11.49,12,7319675.18,10326848.0,03/10/2022,10/15/2027
977,188,113,written off,Auto Loan,EUR,7368399.19,7957871.13,21.34,6,6082504.39,1285894.8,04/03/2021,13-Jul-2025
978,747,104,fully paid,Agricultural Loan,NGN,5387331.23,3340.15,6.91,6,4984071.61,403259.62,2020-08-16,02/11/2023
979,772,105,written off,Education Finance,NGN,19559037.28,12126.6,5.3,48,12618931.44,6940105.84,21-Sep-2024,2026-05-27
980,1213,109,fully paid,Auto Loan,KES,6623554.95,51001.37,8.94,36,5663646.0,959908.95,15/08/2021,03/11/2026
981,425,104,defaulted,Education Finance,NGN,367085.87,227.59,13.29,18,305521.08,61564.79,2023-07-24,29-Aug-2026
982,697,111,APPROVED,Asset Finance,ZAR,12752408.76,701382.48,5.33,60,5417375.46,7335033.3,02/06/2021,09/06/2023
983,574,102,Fully Paid,Trade Finance / Import,NGN,14738158.34,9137.66,24.96,6,4365231.57,10372926.77,2021-04-01,10/03/2025
984,1277,112,FULLY PAID,Mortgage,GBP,4579888.85,5816458.84,15.49,48,2515500.67,2064388.18,21/04/2022,30/09/2027
985,968,112,DEFAULTED,Personal Loan,GBP,9080147.04,11531786.74,18.77,48,8386534.49,693612.55,01/18/2022,2023-10-07
986,475,115,FULLY PAID,Asset Finance,USD,4604468.9,4604468.9,24.95,60,359711.65,4244757.25,04/02/2023,10/30/2027
987,663,110,APPROVED,Trade Finance / Import,ZAR,4139566.11,227676.14,26.05,12,4057108.77,82457.34,24-May-2022,04/04/2023
988,1168,112, Active ,Education Finance,GBP,10838810.51,13765289.35,26.87,60,7062619.67,3776190.84,2022-02-21,08/11/2025
989,1156,113,pending review,Education Finance,EUR,19400044.76,20952048.34,6.95,36,15662459.08,3737585.68,2021-03-30,31-Jul-2024
990,1029,101,FULLY PAID,Auto Loan,NGN,2148831.95,1332.28,22.51,6,196746.75,1952085.2,07/07/2021,07/30/2026
991,270,112, Active ,Education Finance,GBP,12549352.09,15937677.15,6.64,6,6876201.02,5673151.07,30/04/2022,2026-07-03
992,584,115,PENDING REVIEW,Trade Finance / Import,USD,2521553.97,2521553.97,18.05,12,2226286.03,295267.94,14-Aug-2021,01/30/2026
993,1432,101,approved,Mortgage,NGN,2154776.44,1335.96,27.82,48,27078.23,2127698.21,2022-02-08,26-Oct-2027
994,652,111,RESTRUCTURED,SME Working Capital,ZAR,16769920.18,922345.61,12.89,48,7077479.34,9692440.84,09-Jul-2020,03/07/2027
995,632,103,PENDING REVIEW,Auto Loan,NGN,701686.08,435.05,20.87,6,142130.6,559555.48,09/04/2020,2027-08-08
996,794,105,DEFAULTED,Agricultural Loan,NGN,9396166.57,5825.62,22.54,12,8495983.73,900182.84,20-Apr-2021,11/09/2027
997,1632,107,FULLY PAID,Personal Loan,GHS,17178705.54,1133794.57,15.66,48,3051223.67,14127481.87,15/11/2024,07/05/2025
998,1228,109,restructured,Education Finance,KES,6261444.61,48213.12,17.01,6,5260057.58,1001387.03,2020-08-26,07/07/2026
999,1351,106,WRITTEN OFF,SME Working Capital,GHS,5612396.81,370418.19,21.84,24,2787995.67,2824401.14,05-May-2023,07/06/2026
1000,767,102,DEFAULTED,Trade Finance / Import,NGN,2675231.48,1658.64,23.01,60,362671.57,2312559.91,16/10/2020,13-Jan-2026
1001,1974,101, Active ,Personal Loan,NGN,18390003.86,11401.8,24.93,12,3219990.55,15170013.31,2021-01-01,06/18/2023
1002,1715,103,RESTRUCTURED,SME Working Capital,NGN,3392340.73,2103.25,16.81,48,3246902.55,145438.18,31/12/2023,03/24/2027
1003,1065,104,approved,Personal Loan,NGN,2026937.0,1256.7,13.84,48,78691.48,1948245.52,20/07/2024,2026-11-04
1004,1858,114,pending review,Asset Finance,AED,10027811.1,2727564.62,14.92,12,9361666.21,666144.89,09/04/2023,28-Dec-2025
1005,671,101,DEFAULTED,SME Working Capital,NGN,12692207.44,7869.17,5.86,12,10709817.27,1982390.17,12/21/2021,05-Nov-2025
1006,280,113, Active ,Mortgage,EUR,1315435.18,1420669.99,9.97,24,237170.71,1078264.47,05/09/2024,21/11/2027
1007,1930,114,WRITTEN OFF,Education Finance,AED,10716273.3,2914826.34,7.72,6,7365198.06,3351075.24,30/11/2024,10/09/2024
1008,1853,103,DEFAULTED,Agricultural Loan,NGN,2713990.58,1682.67,21.35,48,1285116.03,1428874.55,04-Jun-2020,01/15/2023
1009,514,108,DEFAULTED,Education Finance,KES,717568.0,5525.27,19.47,6,154404.56,563163.44,2021-08-12,12-Apr-2024
1010,72,108,Fully Paid,Agricultural Loan,KES,8373125.48,64473.07,7.08,48,6426301.09,1946824.39,2020-02-23,09-Jan-2025
1011,291,102,RESTRUCTURED,Trade Finance / Import,NGN,19927828.82,12355.25,16.68,36,13047638.54,6880190.28,31-Jul-2023,11-Mar-2023
1012,370,106,APPROVED,Auto Loan,GHS,5557562.19,366799.1,4.51,18,5521323.12,36239.07,27-Apr-2022,30/01/2023
1013,812,112, Active ,Mortgage,GBP,14000767.81,17780975.12,11.17,18,1907624.98,12093142.83,2020-06-25,2027-07-26
1014,1823,104,DEFAULTED,Trade Finance / Import,NGN,7588620.3,4704.94,8.23,60,6861707.18,726913.12,16/03/2024,2027-01-28
1015,1460,102,Fully Paid,Asset Finance,NGN,15780087.75,9783.65,24.15,24,2468394.76,13311692.99,2024-06-22,06/29/2027
1016,1826,109,defaulted,SME Working Capital,KES,7710256.77,59368.98,21.17,12,788172.64,6922084.13,2020-08-27,01/11/2026
1017,683,114,Fully Paid,Asset Finance,AED,17905639.42,4870333.92,27.44,60,6675628.59,11230010.83,02/03/2022,10-Aug-2025
1018,1645,108,active,Personal Loan,KES,754399.32,5808.87,24.79,18,722731.95,31667.37,2022-07-07,04/05/2023
1019,1780,106,FULLY PAID,Asset Finance,GHS,12836165.72,847186.94,15.12,18,11938740.61,897425.11,05/06/2024,2027-01-22
1020,778,113,pending review,Mortgage,EUR,7910750.31,8543610.33,23.47,18,6712897.29,1197853.02,07/08/2022,06/07/2023
1021,718,113,fully paid,Personal Loan,EUR,17470433.02,18868067.66,19.3,24,14354234.95,3116198.07,21-Jun-2024,07/02/2024
1022,1573,113,defaulted,Trade Finance / Import,EUR,17306531.84,18691054.39,18.45,24,2135214.39,15171317.45,03/27/2024,11/02/2024
1023,417,113,fully paid,Auto Loan,EUR,19315664.42,20860917.57,17.12,6,15785963.96,3529700.46,07/24/2023,01/21/2024
1024,907,113,Fully Paid,Auto Loan,EUR,418133.65,451584.34,18.21,12,361478.23,56655.42,18-Dec-2023,07/27/2027
1025,1629,106,PENDING REVIEW,SME Working Capital,GHS,3101052.57,204669.47,13.82,24,1161131.87,1939920.7,10/12/2020,03/03/2027
1026,1742,110,FULLY PAID,Agricultural Loan,ZAR,13689635.91,752929.98,23.37,36,12492711.27,1196924.64,17/08/2020,27/06/2026
1027,2000,114,fully paid,Trade Finance / Import,AED,5654683.63,1538073.95,12.44,12,2123039.64,3531643.99,03/26/2024,09/16/2023
1028,478,108,fully paid,Personal Loan,KES,18401524.68,141691.74,4.67,12,8054696.1,10346828.58,04/02/2021,2027-06-20
1029,769,111,defaulted,Trade Finance / Import,ZAR,4079128.34,224352.06,12.21,36,3483260.66,595867.68,05/26/2024,10/20/2023
1030,1776,112,FULLY PAID,Personal Loan,GBP,15881340.75,20169302.75,12.8,48,10147007.7,5734333.05,2024-12-09,26/02/2025
1031,1734,107,FULLY PAID,SME Working Capital,GHS,17872749.26,1179601.45,27.25,60,10455276.42,7417472.84,29-Oct-2023,2025-01-15
1032,1874,114,RESTRUCTURED,Trade Finance / Import,AED,18452352.56,5019039.9,9.87,18,2933073.74,15519278.82,2020-06-24,11/18/2027
1033,559,106,FULLY PAID,Trade Finance / Import,GHS,14354045.47,947367.0,14.58,12,6485915.2,7868130.27,28/03/2023,2027-02-10
1034,1304,104,pending review,Agricultural Loan,NGN,10377926.34,6434.31,11.41,24,2950335.22,7427591.12,28-Apr-2021,25/01/2027
1035,1194,101,DEFAULTED,Agricultural Loan,NGN,19290959.02,11960.39,4.23,36,347809.95,18943149.07,30-Jul-2024,09/19/2023
1036,1487,108,Fully Paid,Mortgage,KES,5095541.15,39235.67,8.64,24,1573722.55,3521818.6,11-Jun-2022,23/05/2024
1037,232,115,FULLY PAID,Auto Loan,USD,16498265.08,16498265.08,6.61,36,5483085.26,11015179.82,22-Aug-2024,21/10/2023
1038,1664,103,fully paid,Mortgage,NGN,9236215.19,5726.45,22.85,48,6789504.45,2446710.74,05/10/2022,20-Nov-2023
1039,1397,113,restructured,Auto Loan,EUR,16612838.55,17941865.63,9.61,6,5299265.17,11313573.38,03/12/2023,30-Jan-2025
1040,674,103,PENDING REVIEW,Mortgage,NGN,19127866.27,11859.28,4.47,60,9095622.93,10032243.34,09-Oct-2024,06-Feb-2026
1041,55,101,DEFAULTED,Personal Loan,NGN,6361821.29,3944.33,4.36,48,3973639.66,2388181.63,24/08/2021,11-Mar-2026
1042,1398,111,fully paid,Education Finance,ZAR,4095272.32,225239.98,24.38,12,76698.04,4018574.28,2024-09-15,29-Oct-2026
1043,1938,106,DEFAULTED,Education Finance,GHS,11649331.71,768855.89,25.4,60,2422137.77,9227193.94,2023-02-14,2026-01-31
1044,1308,110,APPROVED,Agricultural Loan,ZAR,394907.63,21719.92,18.19,36,126060.02,268847.61,16-Jul-2021,22-Dec-2024
1045,1709,107,PENDING REVIEW,Asset Finance,GHS,7131746.9,470695.3,10.0,36,4828567.43,2303179.47,11/04/2023,2027-12-17
1046,1493,103, Active ,SME Working Capital,NGN,17574590.6,10896.25,15.01,48,17182166.21,392424.39,11/05/2023,15-Jun-2027
1047,99,114,ACTIVE,Auto Loan,AED,9534389.3,2593353.89,10.89,24,1009566.94,8524822.36,18/01/2022,04/06/2027
1048,803,102,ACTIVE,Auto Loan,NGN,272208.61,168.77,12.99,6,42776.93,229431.68,2021-02-27,2026-10-25
1049,1957,104,APPROVED,Education Finance,NGN,18750980.94,11625.61,16.48,48,79361.11,18671619.83,2021-05-01,2027-09-28
1050,307,107,restructured,Personal Loan,GHS,18632092.22,1229718.09,23.77,48,15172248.72,3459843.5,01/07/2021,2027-06-26
1051,376,107,DEFAULTED,Agricultural Loan,GHS,3284006.4,216744.42,22.47,6,1628413.3,1655593.1,09/01/2024,2024-06-29
1052,357,105,fully paid,Auto Loan,NGN,12421677.28,7701.44,23.23,6,1874459.45,10547217.83,11/05/2020,30-Jul-2027
1053,540,115,restructured,SME Working Capital,USD,15213228.79,15213228.79,25.5,18,12823899.5,2389329.29,2024-08-23,08/25/2026
1054,332,106,approved,SME Working Capital,GHS,17636858.63,1164032.67,15.13,48,4909037.06,12727821.57,02/15/2021,2025-06-12
1055,1101,101,Fully Paid,SME Working Capital,NGN,894237.73,554.43,15.57,24,755166.64,139071.09,2022-05-20,11/29/2025
1056,752,110,PENDING REVIEW,Mortgage,ZAR,5449241.55,299708.29,9.88,12,1190112.76,4259128.79,08-Oct-2022,2027-01-03
1057,789,114,restructured,SME Working Capital,AED,13724989.31,3733197.09,21.32,48,11509647.24,2215342.07,05-Oct-2020,05/01/2025
1058,1936,103,APPROVED,Education Finance,NGN,1733280.94,1074.63,19.11,60,253472.93,1479808.01,03-Mar-2022,30-Jan-2025
1059,55,101,written off,Personal Loan,NGN,2148940.71,1332.34,11.32,48,544284.25,1604656.46,28-Aug-2021,11/10/2023
1060,982,102,APPROVED,Personal Loan,NGN,3297629.71,2044.53,27.18,6,503.67,3297126.04,19/04/2020,2026-09-21
1061,821,115,ACTIVE,Mortgage,USD,14920453.1,14920453.1,5.37,24,14631398.44,289054.66,23/11/2021,2023-01-11
1062,516,101,pending review,Education Finance,NGN,6322110.26,3919.71,16.23,36,480055.87,5842054.39,11/29/2024,11/25/2026
1063,943,107,written off,Trade Finance / Import,GHS,13226427.76,872944.23,4.31,60,9295164.78,3931262.98,05-Nov-2020,11/11/2027
1064,1078,109,defaulted,Mortgage,KES,210879.79,1623.77,18.18,24,44513.68,166366.11,05-Jan-2023,14/06/2023
1065,619,102,pending review,Education Finance,NGN,8547195.98,5299.26,22.55,24,1763918.14,6783277.84,21-Nov-2024,05/08/2027
1066,93,113,approved,Auto Loan,EUR,7273820.27,7855725.89,27.38,12,1816252.55,5457567.72,12/15/2024,02/05/2025
1067,10,110,approved,Agricultural Loan,ZAR,10402658.91,572146.24,21.26,36,8184951.48,2217707.43,20-Feb-2024,11-Dec-2026
1068,870,105,written off,Agricultural Loan,NGN,7544564.48,4677.63,4.11,12,3477405.29,4067159.19,13/11/2023,31-Dec-2024
1069,1961,101,DEFAULTED,SME Working Capital,NGN,19223959.98,11918.86,11.82,24,16214088.16,3009871.82,22/02/2023,2027-01-14
1070,998,109,PENDING REVIEW,Trade Finance / Import,KES,1507460.57,11607.45,24.17,48,1498852.45,8608.12,2023-11-01,2023-12-11
1071,59,103,FULLY PAID,Mortgage,NGN,2353216.55,1458.99,14.43,18,200651.65,2152564.9,11/24/2022,24-Sep-2027
1072,292,111,APPROVED,Mortgage,ZAR,12734146.47,700378.06,9.86,48,7131173.58,5602972.89,09/03/2022,05/19/2025
1073,1928,112,active,Trade Finance / Import,GBP,12606694.02,16010501.41,6.36,6,10426055.13,2180638.89,05/27/2021,10/14/2027
1074,620,114,WRITTEN OFF,Agricultural Loan,AED,2209548.86,600997.29,9.34,18,101277.9,2108270.96,2020-04-30,01-Dec-2024
1075,792,103,DEFAULTED,SME Working Capital,NGN,14736615.97,9136.7,11.2,6,646375.16,14090240.81,11/21/2023,28-May-2023
1076,701,103,ACTIVE,Trade Finance / Import,NGN,3901120.97,2418.7,5.47,12,198477.69,3702643.28,11-Jun-2023,02/01/2026
1077,1133,114,APPROVED,SME Working Capital,AED,5050006.95,1373601.89,15.11,6,4573996.41,476010.54,04/12/2022,31-Aug-2026
1078,862,106,Fully Paid,Personal Loan,GHS,19100820.99,1260654.19,12.93,6,5639541.79,13461279.2,10/19/2021,05/06/2025
1079,640,114,restructured,Asset Finance,AED,6816077.67,1853973.13,25.23,24,6549949.05,266128.62,11-Dec-2024,2025-05-10
1080,1602,114,PENDING REVIEW,Auto Loan,AED,14268416.29,3881009.23,13.56,6,1871396.65,12397019.64,2021-07-26,2026-07-09
1081,959,114,DEFAULTED,Trade Finance / Import,AED,13488234.77,3668799.86,17.19,12,8938916.25,4549318.52,30/11/2024,17-May-2024
1082,875,110,pending review,Agricultural Loan,ZAR,1499623.78,82479.31,15.13,36,147532.94,1352090.84,22-May-2022,08-Feb-2023
1083,1955,106,written off,Personal Loan,GHS,11654546.33,769200.06,23.87,24,6210435.26,5444111.07,2021-06-30,05/04/2025
1084,1839,101,active,Education Finance,NGN,4116026.47,2551.94,5.6,24,2810192.0,1305834.47,11/07/2021,2025-01-09
1085,1021,103,Fully Paid,Auto Loan,NGN,106381.85,65.96,14.74,18,20196.5,86185.35,11/14/2021,18-Jul-2026
1086,1104,103,approved,Auto Loan,NGN,5870631.12,3639.79,26.66,48,3485815.71,2384815.41,24-Feb-2021,23-Oct-2026
1087,1813,109,written off,Asset Finance,KES,19637922.78,151212.01,5.05,36,2535381.61,17102541.17,04/07/2021,12-Nov-2026
1088,283,113,active,Asset Finance,EUR,15563591.44,16808678.76,8.19,48,15491909.89,71681.55,22-Jan-2024,12/24/2027
1089,91,109,active,Mortgage,KES,19285909.05,148501.5,24.8,36,6064539.84,13221369.21,13-Feb-2022,2026-06-03
1090,1095,113,pending review,Mortgage,EUR,17978781.57,19417084.1,8.24,48,5978425.66,12000355.91,14-Aug-2023,04/04/2025
1091,1412,111,WRITTEN OFF,Trade Finance / Import,ZAR,16343215.35,898876.84,26.14,48,9445409.36,6897805.99,2022-08-10,01/11/2027
1092,923,106,approved,Mortgage,GHS,8307686.34,548307.3,19.68,6,2097263.8,6210422.54,12/07/2021,09-Jul-2027
1093,973,115,restructured,Personal Loan,USD,18971779.54,18971779.54,8.69,18,1715577.52,17256202.02,08/16/2022,04/24/2025
1094,89,105,RESTRUCTURED,Auto Loan,NGN,2991948.54,1855.01,17.03,60,669227.11,2322721.43,01/24/2022,03/18/2026
1095,1407,105,Fully Paid,Asset Finance,NGN,16850334.78,10447.21,22.4,18,14881324.52,1969010.26,20-Feb-2020,11/12/2025
1096,574,102,RESTRUCTURED,Mortgage,NGN,5895998.08,3655.52,14.28,12,3782146.59,2113851.49,12-Apr-2023,20-Jul-2024
1097,13,107,restructured,Mortgage,GHS,2962430.46,195520.41,23.75,36,2478431.12,483999.34,13-Dec-2020,11-Feb-2026
1098,732,107,Fully Paid,SME Working Capital,GHS,11631867.28,767703.24,24.19,12,6360947.95,5270919.33,13/04/2023,2027-01-01
1099,665,107,written off,Education Finance,GHS,10476762.89,691466.35,10.45,12,1125023.06,9351739.83,10/20/2022,28/11/2023
1100,808,108,RESTRUCTURED,SME Working Capital,KES,12842986.73,98891.0,16.9,48,4038219.51,8804767.22,13-May-2020,10/10/2023
1101,786,104,WRITTEN OFF,Personal Loan,NGN,16087529.54,9974.27,13.3,24,8758944.23,7328585.31,23-Apr-2022,2024-09-21
1102,500,112,DEFAULTED,Auto Loan,GBP,4671412.76,5932694.21,17.64,48,1243138.16,3428274.6,07/05/2024,2024-07-30
1103,1080,108,pending review,Agricultural Loan,KES,17802691.59,137080.73,19.32,12,11195821.78,6606869.81,12-Dec-2024,24/02/2024
1104,492,111,active,Auto Loan,ZAR,11962415.42,657932.85,23.79,60,9433008.51,2529406.91,10/31/2023,07/04/2025
1105,1643,104,defaulted,Education Finance,NGN,10438036.22,6471.58,14.56,6,6801765.57,3636270.65,06-Aug-2020,12/23/2024
1106,188,113,restructured,Personal Loan,EUR,6351884.58,6860035.35,5.28,60,3084288.1,3267596.48,04/03/2024,06-Aug-2027
1107,1274,108,restructured,Education Finance,KES,1924257.89,14816.79,26.69,24,1049247.91,875009.98,02/21/2020,11/14/2025
1108,1851,109,PENDING REVIEW,Education Finance,KES,10335907.98,79586.49,16.61,24,9888889.17,447018.81,14/01/2020,11/12/2024
1109,626,110,pending review,Asset Finance,ZAR,18607023.17,1023386.27,25.35,48,7611097.31,10995925.86,06/03/2020,2026-05-12
1110,1846,112, Active ,Mortgage,GBP,14404065.17,18293162.77,11.04,48,6067404.99,8336660.18,28/01/2023,06/10/2025
1111,1206,103,APPROVED,Asset Finance,NGN,19837047.18,12298.97,20.35,12,13097940.55,6739106.63,03/05/2020,2025-03-16
1112,1279,105,defaulted,Agricultural Loan,NGN,4146178.98,2570.63,9.21,60,3469873.66,676305.32,10/01/2022,18/05/2026
1113,1370,115,approved,Mortgage,USD,5422635.51,5422635.51,26.7,6,333313.93,5089321.58,05/04/2022,07/03/2027
1114,832,113,APPROVED,Auto Loan,EUR,19710443.98,21287279.5,18.28,12,495645.56,19214798.42,2023-09-12,11-Mar-2024
1115,600,106,restructured,Education Finance,GHS,14287102.93,942948.79,21.29,12,1172145.79,13114957.14,07/04/2022,17-Nov-2023
1116,1555,112,APPROVED,Auto Loan,GBP,14683293.7,18647783.0,11.63,6,10835445.62,3847848.08,2023-01-30,2023-02-17
1117,797,110,pending review,Trade Finance / Import,ZAR,15005553.43,825305.44,9.31,6,6058666.21,8946887.22,07/09/2023,06/08/2026
