transaction_id,customer_id,branch_id,raw_transaction_type,raw_channel,raw_transaction_date,raw_transaction_time,amount_local,local_currency,amount_usd,raw_description,reference_code,balance_after_local
879,359,112,DEBIT,Branch,10/30/2023,14:31:21,88949.79,GBP,112966.23,Cash deposit,REF000000879,8019082.33
880,871,111, Debit ,Internet Banking,05/10/2024,08:17:35,1362687.55,ZAR,74947.82,ATM withdrawal,REF000000880,4098207.96
881,614,107,debit,POS Terminal,08/13/2023,13:06:25,1448062.38,GHS,95572.12,ATM withdrawal,REF000000881,1298838.94
882,1285,115, Credit ,A.T.M,05/22/2024,21:37:36,937922.82,USD,937922.82,ATM withdrawal,REF000000882,6703714.43
883,166,115,CREDIT,atm,2025-02-28,09:30:42,760420.4,USD,760420.4,Standing order,REF000000883,8573155.83
884,1445,114,DEBIT,POS,21-Jan-2025,09:05:37,1496587.63,AED,407071.84,Merchant payment,REF000000884,4649720.61
885,73,112,CREDIT,POS,08/12/2023,14:59:56,66248.18,GBP,84135.19,Fund transfer,REF000000885,4136121.34
886,1804,110,DEBIT,Mobile App,12/11/2023,14:52:11,1960733.2,ZAR,107840.33,ATM withdrawal,REF000000886,7716444.77
887,1765,114,debit,,2025-03-24,09:34:48,1794466.72,AED,488094.95,POS purchase,REF000000887,851191.52
888,1300,115, Credit ,,06/03/2023,10:48:25,1464231.55,USD,1464231.55,Airtime top-up,REF000000888,6733204.38
889,1059,107,credit,atm,2023-05-26,02:52:31,1017605.99,GHS,67162.0,Fund transfer,REF000000889,6028208.89
890,373,103, Credit ,Branch,07/19/2025,18:04:25,1193910.16,NGN,740.22,Airtime top-up,REF000000890,1308275.53
891,1851,109,Debit,POS Terminal,18-Oct-2023,07:34:16,141842.57,KES,1092.19,Merchant payment,REF000000891,9666497.08
892,855,101, Credit ,USSD,27/06/2023,12:23:43,969383.77,NGN,601.02,ATM withdrawal,REF000000892,8628435.43
893,799,113,Credit,POS,12/02/2025,13:27:00,999552.44,EUR,1079516.64,ATM withdrawal,REF000000893,477463.21
894,437,109,credit,POS Terminal,03/02/2024,16:13:25,1700638.48,KES,13094.92,Standing order,REF000000894,1825889.58
895,852,110,CREDIT,mobile app,29/04/2025,12:41:33,47679.68,ZAR,2622.38,Standing order,REF000000895,3692832.34
896,737,103,Debit,POS Terminal,2024-05-03,00:03:11,1623227.12,NGN,1006.4,Salary payment,REF000000896,6159514.66
897,1509,111, Credit ,Internet Banking,2025-04-17,08:30:55,11951.39,ZAR,657.33,Salary payment,REF000000897,2349389.6
898,487,115,Debit,pos,2025-07-15,08:09:43,223366.54,USD,223366.54,Merchant payment,REF000000898,8240355.34
899,1088,114,DEBIT,,04/11/2024,20:09:43,815575.95,AED,221836.66,Standing order,REF000000899,3277955.97
900,344,113,Credit,Mobile App,18/10/2025,23:56:08,1221682.62,EUR,1319417.23,Standing order,REF000000900,8721662.23
901,1116,106,credit,Branch,03/14/2024,09:01:43,942922.29,GHS,62232.87,Standing order,REF000000901,8290272.38
902,1338,110,credit,USSD,2025-10-25,20:58:42,833188.02,ZAR,45825.34,Cash deposit,REF000000902,255527.7
903,1746,107,DEBIT,ATM,2025-11-02,19:34:35,1447800.07,GHS,95554.8,Standing order,REF000000903,2079350.67
904,862,106, Credit ,atm,29/12/2023,04:17:49,604612.45,GHS,39904.42,Merchant payment,REF000000904,3594569.84
905,572,106,Debit,atm,06/10/2023,15:14:51,268133.62,GHS,17696.82,Airtime top-up,REF000000905,8956613.52
906,222,108,credit,Mobile App,07-Oct-2024,07:09:20,100844.12,KES,776.5,Standing order,REF000000906,8651039.85
907,407,112, Debit ,POS Terminal,16/01/2024,08:23:06,171146.25,GBP,217355.74,POS purchase,REF000000907,4221407.52
908,1196,109,credit,POS,03/28/2025,09:53:37,1566642.19,KES,12063.14,Bill payment,REF000000908,5811034.76
909,935,102, Debit ,Mobile App,10-Jan-2023,14:20:54,298307.25,NGN,184.95,ATM withdrawal,REF000000909,9067697.55
910,1046,112, Credit ,USSD,2023-05-15,16:05:13,1825177.49,GBP,2317975.41,Salary payment,REF000000910,4535291.38
911,419,109,debit,,2023-09-01,17:16:25,659567.7,KES,5078.67,Salary payment,REF000000911,7753021.39
912,477,102, Debit ,USSD,05-Jun-2025,02:24:29,1764543.44,NGN,1094.02,Fund transfer,REF000000912,3552589.35
913,1354,106, Credit ,atm,04/06/2023,13:37:28,812243.11,GHS,53608.05,Bill payment,REF000000913,3783009.38
914,674,103,DEBIT,POS,2024-12-12,09:15:28,1333425.05,NGN,826.72,ATM withdrawal,REF000000914,9738377.36
915,653,110,Debit,mobile app,01/08/2023,04:27:12,239721.98,ZAR,13184.71,ATM withdrawal,REF000000915,7082315.56
916,603,111,DEBIT,atm,10/30/2023,04:06:54,372266.77,ZAR,20474.67,POS purchase,REF000000916,8101026.17
917,1731,105,CREDIT,POS,09/09/2025,16:05:42,1465295.4,NGN,908.48,ATM withdrawal,REF000000917,4438125.12
918,226,110,debit,Internet Banking,18-Jul-2025,03:02:42,353725.34,ZAR,19454.89,Bill payment,REF000000918,7287687.53
919,718,113,DEBIT,POS Terminal,01/31/2023,07:10:30,202692.54,EUR,218907.94,Bill payment,REF000000919,7360735.66
920,709,112,DEBIT,POS,06/29/2023,10:41:27,1463863.68,GBP,1859106.87,POS purchase,REF000000920,6968034.38
921,167,115,debit,pos,13/05/2023,07:59:51,391594.59,USD,391594.59,Merchant payment,REF000000921,6282555.02
922,1531,104, Credit ,POS Terminal,04-Jan-2025,06:15:59,1278047.19,NGN,792.39,ATM withdrawal,REF000000922,1078416.04
923,1749,101, Credit ,internet banking,04/20/2025,22:43:09,65695.1,NGN,40.73,Standing order,REF000000923,9023467.86
924,562,110,debit,mobile app,2024-11-29,05:59:32,1862413.87,ZAR,102432.76,POS purchase,REF000000924,6743139.27
925,918,102,DEBIT,internet banking,2023-07-24,13:47:11,738609.98,NGN,457.94,Standing order,REF000000925,1955545.27
926,666,106,Credit,Internet Banking,10/21/2024,23:26:21,200076.29,GHS,13205.04,Loan repayment,REF000000926,1110679.51
927,489,110, Debit ,A.T.M,28/04/2025,22:18:54,772366.56,ZAR,42480.16,Loan repayment,REF000000927,8260514.36
928,700,103,Credit,Mobile App,07/12/2024,07:28:43,40167.29,NGN,24.9,Merchant payment,REF000000928,783198.47
929,1087,110,debit,POS,15/06/2024,00:26:38,1505905.78,ZAR,82824.82,POS purchase,REF000000929,1741622.87
930,992,112,Debit,atm,18-Dec-2025,00:42:43,776045.92,GBP,985578.32,Standing order,REF000000930,4262414.65
931,305,112,Credit,A.T.M,18-Apr-2023,02:35:27,339821.72,GBP,431573.58,Standing order,REF000000931,7559366.08
932,231,113,debit,*966#,11/02/2025,17:59:56,1265798.22,EUR,1367062.08,Cash deposit,REF000000932,3851882.02
933,570,101, Credit ,USSD,03-Oct-2025,00:56:49,1767079.84,NGN,1095.59,Fund transfer,REF000000933,3445857.24
934,1914,110, Debit ,,05/09/2023,10:20:51,2920.75,ZAR,160.64,POS purchase,REF000000934,4345129.11
935,650,104, Credit ,,24-Apr-2024,01:14:38,1746155.62,NGN,1082.62,Loan repayment,REF000000935,4768189.05
936,620,114,DEBIT,A.T.M,08/12/2024,13:52:37,1264695.16,AED,343997.08,ATM withdrawal,REF000000936,1296158.03
937,1441,104,CREDIT,POS,07-May-2023,12:12:26,1354608.39,NGN,839.86,Cash deposit,REF000000937,3301561.18
938,708,113, Debit ,mobile app,11/25/2023,06:07:13,297563.6,EUR,321368.69,Cash deposit,REF000000938,2162646.81
939,1796,102,debit,internet banking,09/24/2024,11:34:44,1366413.46,NGN,847.18,Standing order,REF000000939,1081604.82
940,1328,113, Debit ,*966#,06/08/2025,13:15:32,724263.63,EUR,782204.72,Standing order,REF000000940,1481149.35
941,734,106, Debit ,atm,07/06/2024,15:44:26,392698.19,GHS,25918.08,Cash deposit,REF000000941,4973743.03
942,165,114,debit,internet banking,2025-08-03,13:23:55,424757.22,AED,115533.96,Fund transfer,REF000000942,3471618.15
943,425,104,debit,Internet Banking,05-Jul-2024,01:27:42,1136456.21,NGN,704.6,Airtime top-up,REF000000943,6069557.68
944,1178,103, Credit ,Internet Banking,04/25/2025,01:38:36,1462164.14,NGN,906.54,Fund transfer,REF000000944,3253384.29
945,1372,114,DEBIT,POS,2024-07-20,14:37:13,1401765.96,AED,381280.34,POS purchase,REF000000945,3123005.85
946,1239,105,DEBIT,*966#,01-Sep-2023,05:58:04,712768.02,NGN,441.92,Salary payment,REF000000946,5798359.46
947,1013,114,debit,mobile app,03/08/2025,09:58:09,1100716.53,AED,299394.9,ATM withdrawal,REF000000947,330908.32
948,52,110,Debit,Branch,01/27/2025,23:42:44,970029.06,ZAR,53351.6,Salary payment,REF000000948,2011398.64
949,555,104,Credit,ATM,03/08/2025,12:59:52,1599859.65,NGN,991.91,Merchant payment,REF000000949,7893748.0
950,1439,113,CREDIT,Mobile App,23/06/2025,10:04:42,1289704.2,EUR,1392880.54,Fund transfer,REF000000950,7665768.05
951,1983,113,Credit,pos,21-Jul-2023,00:31:10,1653214.88,EUR,1785472.07,Loan repayment,REF000000951,1026347.86
952,1586,113,CREDIT,Internet Banking,27-Mar-2023,03:45:47,125557.43,EUR,135602.02,Airtime top-up,REF000000952,5636332.37
953,301,109,CREDIT,ATM,04/18/2023,10:05:48,1400137.7,KES,10781.06,Airtime top-up,REF000000953,5851843.12
954,778,113,Debit,atm,2023-04-02,23:05:19,882689.88,EUR,953305.07,Standing order,REF000000954,5722327.38
955,1547,114,Credit,*966#,12-Dec-2024,10:08:15,963426.39,AED,262051.98,Standing order,REF000000955,280116.45
956,1341,112, Debit ,Internet Banking,09-Oct-2025,15:44:49,586270.24,GBP,744563.2,ATM withdrawal,REF000000956,2836246.65
957,1799,112,DEBIT,*966#,02/21/2025,06:13:52,1887058.76,GBP,2396564.63,Loan repayment,REF000000957,3427154.04
958,1248,106,CREDIT,Internet Banking,03/28/2023,22:18:35,400060.62,GHS,26404.0,Airtime top-up,REF000000958,2946589.06
959,456,115,DEBIT,USSD,2023-03-26,13:50:03,811472.44,USD,811472.44,ATM withdrawal,REF000000959,8045631.57
960,91,109,DEBIT,A.T.M,17-Feb-2024,20:47:36,486550.88,KES,3746.44,Merchant payment,REF000000960,6828816.92
961,1614,110,CREDIT,Branch,02/03/2024,09:45:43,1302991.18,ZAR,71664.51,Merchant payment,REF000000961,1111195.17
962,1572,113, Debit ,USSD,2023-11-08,20:54:34,319625.26,EUR,345195.28,Salary payment,REF000000962,8845808.34
963,1452,112,Debit,USSD,01/21/2024,07:04:33,1857265.23,GBP,2358726.84,Cash deposit,REF000000963,1135799.38
964,182,102,Credit,Mobile App,2023-02-25,04:59:55,471457.63,NGN,292.3,Standing order,REF000000964,6799563.73
965,1983,113,debit,POS,01/13/2023,21:50:22,899737.93,EUR,971716.96,Fund transfer,REF000000965,4231426.68
966,597,102,DEBIT,Branch,2023-05-11,19:41:43,378915.09,NGN,234.93,Merchant payment,REF000000966,6939949.82
967,1144,108,DEBIT,Branch,03/11/2025,18:36:44,784599.29,KES,6041.41,Salary payment,REF000000967,6635958.46
968,511,104,Debit,USSD,25-Oct-2025,19:09:03,451343.64,NGN,279.83,Fund transfer,REF000000968,6230778.81
969,578,112,Credit,internet banking,2024-10-18,19:02:38,1285582.62,GBP,1632689.93,Fund transfer,REF000000969,7671281.05
970,300,110,credit,ATM,03/12/2025,19:15:39,680312.22,ZAR,37417.17,Loan repayment,REF000000970,8501673.34
971,1050,108, Debit ,POS Terminal,04/08/2024,06:58:33,369030.81,KES,2841.54,Bill payment,REF000000971,9480411.87
972,651,113, Credit ,POS,04/18/2023,22:19:36,778712.53,EUR,841009.53,Cash deposit,REF000000972,3622570.41
973,756,113,credit,USSD,11/09/2024,00:04:00,1360352.68,EUR,1469180.89,Fund transfer,REF000000973,6785853.33
974,667,103,DEBIT,ATM,23-Sep-2024,15:38:09,8325.21,NGN,5.16,Fund transfer,REF000000974,1049376.53
975,1589,111,Debit,mobile app,2025-08-12,06:43:08,340537.75,ZAR,18729.58,Fund transfer,REF000000975,6153815.27
976,118,103,Credit,internet banking,02-Oct-2023,08:47:57,1254423.42,NGN,777.74,POS purchase,REF000000976,261512.03
977,457,103,Credit,USSD,2023-12-27,22:17:06,1446349.12,NGN,896.74,Merchant payment,REF000000977,1313274.93
978,1663,106,Debit,atm,2023-05-19,04:58:48,1762733.51,GHS,116340.41,Standing order,REF000000978,3416325.69
979,1817,114,Credit,mobile app,06-Jul-2025,11:56:07,311945.28,AED,84849.12,Salary payment,REF000000979,6436290.19
980,1078,109, Credit ,POS Terminal,05/23/2025,06:44:01,1593612.48,KES,12270.82,POS purchase,REF000000980,4670131.04
981,943,107, Debit ,atm,06/13/2025,03:57:10,978459.02,GHS,64578.3,POS purchase,REF000000981,8532951.28
982,468,113, Credit ,USSD,12-Sep-2024,18:56:45,695566.44,EUR,751211.76,Standing order,REF000000982,9469684.45
983,871,111,debit,,18/12/2024,05:04:37,1908795.62,ZAR,104983.76,Standing order,REF000000983,329743.48
984,1953,107,Credit,Branch,14-Sep-2024,02:48:19,997166.16,GHS,65812.97,Merchant payment,REF000000984,4276510.0
985,427,103,debit,Internet Banking,07/14/2025,11:26:59,584577.6,NGN,362.44,Loan repayment,REF000000985,9097555.48
986,1086,104,Debit,mobile app,13/06/2025,18:22:57,1328235.53,NGN,823.51,Salary payment,REF000000986,3216247.64
987,1226,107, Debit ,pos,13-Apr-2025,01:25:29,1198353.64,GHS,79091.34,Fund transfer,REF000000987,667138.08
988,820,101,debit,Mobile App,11-Jan-2023,19:08:55,1995473.25,NGN,1237.19,Cash deposit,REF000000988,4564223.85
989,682,114,debit,ATM,06/12/2023,08:24:39,999288.59,AED,271806.5,Cash deposit,REF000000989,472049.43
990,1694,101, Debit ,POS,05/09/2024,13:53:00,1385398.94,NGN,858.95,Cash deposit,REF000000990,7041521.29
991,1787,112, Credit ,Branch,11-Jan-2024,01:45:18,204870.32,GBP,260185.31,Merchant payment,REF000000991,3303067.56
992,1874,114, Credit ,A.T.M,2023-11-30,20:39:10,361440.18,AED,98311.73,Airtime top-up,REF000000992,7659767.2
993,1775,101,DEBIT,pos,2024-04-04,05:37:52,1344129.28,NGN,833.36,Loan repayment,REF000000993,9790660.29
994,1917,108,credit,,03/10/2023,12:15:20,1912693.47,KES,14727.74,ATM withdrawal,REF000000994,5115437.74
995,582,114,debit,pos,2025-08-23,10:42:06,263541.68,AED,71683.34,Fund transfer,REF000000995,7538168.31
996,1225,101,Credit,POS Terminal,07-May-2024,07:57:40,1979838.69,NGN,1227.5,Cash deposit,REF000000996,8637109.7
997,645,110,debit,atm,17/05/2023,18:22:14,1888004.09,ZAR,103840.22,Airtime top-up,REF000000997,5501694.59
998,1035,114,credit,Internet Banking,2024-10-20,04:00:36,1386160.84,AED,377035.75,POS purchase,REF000000998,4965899.21
999,665,107, Debit ,POS,07/25/2025,02:07:05,574618.01,GHS,37924.79,Bill payment,REF000000999,4236882.46
1000,58,102,debit,internet banking,2023-07-17,10:42:00,564026.93,NGN,349.7,Loan repayment,REF000001000,6351476.11
1001,222,108,Debit,POS Terminal,15-Jul-2025,01:01:54,1409847.39,KES,10855.82,Cash deposit,REF000001001,2080160.54
1002,1985,108,CREDIT,*966#,18-Aug-2024,19:47:17,336475.6,KES,2590.86,ATM withdrawal,REF000001002,1629933.21
1003,1476,104, Debit ,POS Terminal,08-Nov-2025,02:56:32,374340.72,NGN,232.09,ATM withdrawal,REF000001003,5703168.79
1004,1818,108,debit,pos,10/08/2025,05:20:21,70141.2,KES,540.09,POS purchase,REF000001004,3346610.88
1005,1934,103,Debit,Branch,2023-09-05,18:13:29,739655.42,NGN,458.59,Merchant payment,REF000001005,9813845.82
1006,1825,107, Debit ,A.T.M,25/06/2025,21:57:01,1973904.95,GHS,130277.73,Loan repayment,REF000001006,5870021.58
1007,245,114,Credit,Mobile App,08-Mar-2024,03:10:52,1084179.34,AED,294896.78,Standing order,REF000001007,3132364.49
1008,1694,101,CREDIT,*966#,07-Jan-2025,17:10:31,926312.74,NGN,574.31,Loan repayment,REF000001008,5830679.17
1009,1848,104,debit,Mobile App,09/27/2023,13:38:53,1312742.27,NGN,813.9,Standing order,REF000001009,6728529.04
1010,1943,104, Credit ,mobile app,2024-05-30,13:56:01,1701914.99,NGN,1055.19,Loan repayment,REF000001010,1245057.95
1011,25,107,CREDIT,internet banking,12/14/2023,11:52:04,1316214.14,GHS,86870.13,ATM withdrawal,REF000001011,3655031.17
1012,1286,115,DEBIT,internet banking,2025-02-24,10:49:30,411386.94,USD,411386.94,ATM withdrawal,REF000001012,8808225.54
1013,1230,110,DEBIT,internet banking,09/12/2024,06:13:30,717370.42,ZAR,39455.37,POS purchase,REF000001013,2428180.54
1014,1183,112,credit,A.T.M,27/08/2025,00:07:35,1031972.88,GBP,1310605.56,Bill payment,REF000001014,2337259.17
1015,1035,114, Credit ,pos,10/29/2024,06:12:06,532265.83,AED,144776.31,POS purchase,REF000001015,6295359.71
1016,969,110, Debit ,POS,26/01/2023,03:09:31,1006696.23,ZAR,55368.29,Bill payment,REF000001016,7457046.73
1017,1059,107,CREDIT,,2023-03-25,06:43:11,345767.71,GHS,22820.67,Cash deposit,REF000001017,9382407.01
1018,393,103,Credit,,21-Apr-2023,09:33:18,1317788.53,NGN,817.03,Fund transfer,REF000001018,1123042.12
1019,1071,103,Debit,A.T.M,2025-11-20,13:56:16,1172464.95,NGN,726.93,Salary payment,REF000001019,8012347.4
1020,306,108, Credit ,Internet Banking,2024-11-28,00:45:50,1731241.37,KES,13330.56,ATM withdrawal,REF000001020,1641461.02
1021,607,111,Credit,,19/07/2023,01:45:07,1078580.69,ZAR,59321.94,POS purchase,REF000001021,2386345.52
1022,1075,103,CREDIT,,07/18/2024,08:02:14,1973930.69,NGN,1223.84,Fund transfer,REF000001022,7388855.42
1023,1034,111,Credit,POS,16-Dec-2023,22:51:40,182216.65,ZAR,10021.92,Bill payment,REF000001023,9217421.47
1024,1139,104,CREDIT,A.T.M,08/24/2023,13:32:10,1520237.18,NGN,942.55,Fund transfer,REF000001024,8566839.54
1025,1341,112,credit,A.T.M,23/09/2025,17:23:18,808387.37,GBP,1026651.96,Loan repayment,REF000001025,9530728.04
1026,19,106,credit,,20/04/2023,05:02:32,274238.8,GHS,18099.76,Airtime top-up,REF000001026,2679013.17
1027,1001,111,Credit,Mobile App,12/02/2025,09:46:40,1272453.7,ZAR,69984.95,Airtime top-up,REF000001027,8281476.53
1028,278,107,credit,A.T.M,08/27/2023,23:21:02,1266155.82,GHS,83566.28,Bill payment,REF000001028,2709358.6
1029,1326,106,credit,,11-Feb-2025,00:37:08,1639790.53,GHS,108226.17,Cash deposit,REF000001029,2853731.44
1030,1285,115,DEBIT,*966#,09-Jun-2024,08:42:58,1443088.02,USD,1443088.02,Standing order,REF000001030,4392339.69
1031,770,101,DEBIT,mobile app,26/08/2024,04:42:57,1527216.03,NGN,946.87,ATM withdrawal,REF000001031,7869051.04
1032,674,103,DEBIT,internet banking,2023-09-15,14:53:23,824145.7,NGN,510.97,Salary payment,REF000001032,9413257.45
1033,1775,101,DEBIT,Mobile App,25-Feb-2025,03:55:18,602462.84,NGN,373.53,Fund transfer,REF000001033,4850421.82
1034,1129,110, Debit ,pos,20-May-2023,23:20:10,634489.15,ZAR,34896.9,Loan repayment,REF000001034,3180700.8
1035,39,102,DEBIT,atm,2024-04-14,08:15:05,951580.78,NGN,589.98,POS purchase,REF000001035,2376717.53
1036,1306,101,Debit,POS Terminal,07/20/2023,13:44:38,1235099.54,NGN,765.76,ATM withdrawal,REF000001036,5269814.85
1037,1346,107,Debit,*966#,15/03/2024,15:30:57,1998817.52,GHS,131921.96,POS purchase,REF000001037,9986371.52
1038,554,102,CREDIT,*966#,11/07/2023,08:07:10,1991070.48,NGN,1234.46,Bill payment,REF000001038,8518247.49
1039,1479,105, Credit ,POS,07-Mar-2024,03:11:18,949876.13,NGN,588.92,Merchant payment,REF000001039,9137634.84
1040,96,103,Debit,ATM,29-Jun-2025,02:38:30,691402.04,NGN,428.67,Salary payment,REF000001040,8559126.52
1041,520,107,Debit,mobile app,11/27/2023,19:58:59,1208460.15,GHS,79758.37,Bill payment,REF000001041,2261913.34
1042,817,102,Credit,USSD,2023-11-23,00:33:21,1832175.83,NGN,1135.95,Merchant payment,REF000001042,3657696.9
1043,1489,104,DEBIT,Branch,03/01/2024,07:10:05,1055132.0,NGN,654.18,Fund transfer,REF000001043,8790318.66
1044,1588,111,credit,Internet Banking,05-May-2023,16:36:45,1378299.56,ZAR,75806.48,POS purchase,REF000001044,9119338.19
1045,1745,106,Credit,pos,07/07/2024,17:07:31,1635897.13,GHS,107969.21,Airtime top-up,REF000001045,7800498.24
1046,5,107,debit,POS Terminal,23-Apr-2025,06:12:42,1836513.34,GHS,121209.88,Bill payment,REF000001046,8107755.06
1047,426,111,Debit,atm,20-Jan-2024,18:43:29,1424717.8,ZAR,78359.48,Salary payment,REF000001047,2704616.24
1048,1809,104,CREDIT,,03/17/2024,09:09:17,1550463.8,NGN,961.29,Salary payment,REF000001048,6129474.42
1049,174,105,DEBIT,USSD,07/30/2025,03:24:12,443489.49,NGN,274.96,Bill payment,REF000001049,38991.6
1050,1127,103,CREDIT,mobile app,10/16/2025,09:16:30,1005701.75,NGN,623.54,POS purchase,REF000001050,8956083.16
1051,180,102, Debit ,internet banking,09-Dec-2023,15:39:51,1079611.49,NGN,669.36,POS purchase,REF000001051,499451.3
1052,668,114,DEBIT,USSD,08/17/2023,15:48:10,1992786.08,AED,542037.81,Standing order,REF000001052,3600165.83
1053,83,115,debit,atm,21/06/2025,18:37:40,1629389.13,USD,1629389.13,Cash deposit,REF000001053,2105826.55
1054,194,113, Debit ,POS Terminal,07/08/2025,16:36:22,213928.9,EUR,231043.21,Salary payment,REF000001054,9312296.3
1055,1918,111,CREDIT,Branch,2025-12-31,01:23:17,593868.36,ZAR,32662.76,Airtime top-up,REF000001055,4668238.34
1056,854,114, Debit ,atm,2023-05-02,21:55:08,444932.84,AED,121021.73,Fund transfer,REF000001056,8436259.74
1057,807,115, Debit ,Branch,2023-07-08,01:01:13,772178.13,USD,772178.13,Cash deposit,REF000001057,3488781.42
1058,1878,109,Credit,Internet Banking,10/01/2024,18:49:59,1971673.19,KES,15181.88,ATM withdrawal,REF000001058,8576285.38
1059,987,103,Credit,,06-Jul-2023,11:32:04,1731627.32,NGN,1073.61,Salary payment,REF000001059,9258905.79
1060,234,112,Debit,atm,2023-12-23,17:10:12,814391.89,GBP,1034277.7,Fund transfer,REF000001060,8253956.28
1061,203,101,credit,ATM,2023-10-13,23:55:13,1910083.14,NGN,1184.25,Airtime top-up,REF000001061,3807115.77
1062,513,104,DEBIT,Internet Banking,2025-06-21,11:02:24,1564766.74,NGN,970.16,Airtime top-up,REF000001062,6765212.9
1063,348,104, Debit ,POS Terminal,11/09/2023,10:18:54,1779841.07,NGN,1103.5,ATM withdrawal,REF000001063,4943626.64
1064,488,104,CREDIT,POS,07/06/2023,19:05:19,741480.96,NGN,459.72,Loan repayment,REF000001064,3383931.3
1065,777,115,DEBIT,Mobile App,07/31/2024,06:28:10,1976345.23,USD,1976345.23,Loan repayment,REF000001065,4519502.33
1066,842,101,credit,mobile app,09/15/2023,13:58:44,963931.95,NGN,597.64,ATM withdrawal,REF000001066,6440517.19
1067,1290,107, Credit ,pos,25-Jan-2023,11:48:21,1879409.37,GHS,124041.02,Airtime top-up,REF000001067,6921148.29
1068,790,101,CREDIT,Mobile App,24-May-2025,04:23:18,1208774.63,NGN,749.44,ATM withdrawal,REF000001068,2294885.53
